package,class,method,parameter,line,bug
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,org.jfree.data.category.CategoryDataset,1869,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1883,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1884,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1885,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1886,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1887,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1888,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1889,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1890,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1891,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1892,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1893,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1894,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1895,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1896,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1897,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1899,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1900,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1905,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1906,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1908,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1909,21
org.jfree.data.general,DatasetUtils,findStackedRangeBounds,"org.jfree.data.category.CategoryDataset,double",1911,21
org.jfree.data.general,AbstractDataset,AbstractDataset,,102,21
org.jfree.data.general,AbstractDataset,AbstractDataset,,103,21
org.jfree.data.general,AbstractDataset,AbstractDataset,,104,21
org.jfree.data.general,AbstractDataset,AbstractDataset,,105,21
org.jfree.data.general,AbstractDataset,AbstractDataset,,106,21
org.jfree.data.general,AbstractDataset,fireDatasetChanged,,214,21
org.jfree.data.general,AbstractDataset,fireDatasetChanged,,215,21
org.jfree.data.general,AbstractDataset,fireDatasetChanged,,217,21
org.jfree.data.general,AbstractDataset,notifyListeners,org.jfree.data.general.DatasetChangeEvent,229,21
org.jfree.data.general,AbstractDataset,notifyListeners,org.jfree.data.general.DatasetChangeEvent,230,21
org.jfree.data.general,AbstractDataset,notifyListeners,org.jfree.data.general.DatasetChangeEvent,236,21
org.jfree.data.category,DefaultCategoryDataset,DefaultCategoryDataset,,76,21
org.jfree.data.category,DefaultCategoryDataset,DefaultCategoryDataset,,77,21
org.jfree.data.category,DefaultCategoryDataset,DefaultCategoryDataset,,78,21
org.jfree.data.category,DefaultCategoryDataset,getRowCount,,89,21
org.jfree.data.category,DefaultCategoryDataset,getColumnCount,,101,21
org.jfree.data.category,DefaultCategoryDataset,getValue,"int,int",117,21
org.jfree.data.category,DefaultCategoryDataset,addValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",232,21
org.jfree.data.category,DefaultCategoryDataset,addValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",233,21
org.jfree.data.category,DefaultCategoryDataset,addValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",234,21
org.jfree.data.category,DefaultCategoryDataset,addValue,"double,java.lang.Comparable,java.lang.Comparable",246,21
org.jfree.data.category,DefaultCategoryDataset,addValue,"double,java.lang.Comparable,java.lang.Comparable",247,21
org.jfree.data.general,DatasetGroup,DatasetGroup,,65,21
org.jfree.data.general,DatasetGroup,DatasetGroup,,66,21
org.jfree.data.general,DatasetGroup,DatasetGroup,,67,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,,74,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,,75,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,boolean,82,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,boolean,83,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,boolean,84,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,boolean,85,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,boolean,86,21
org.jfree.data,DefaultKeyedValues2D,DefaultKeyedValues2D,boolean,87,21
org.jfree.data,DefaultKeyedValues2D,getRowCount,,98,21
org.jfree.data,DefaultKeyedValues2D,getColumnCount,,110,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",125,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",126,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",127,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",128,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",131,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",132,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",133,21
org.jfree.data,DefaultKeyedValues2D,getValue,"int,int",136,21
org.jfree.data,DefaultKeyedValues2D,getRowIndex,java.lang.Comparable,166,21
org.jfree.data,DefaultKeyedValues2D,getRowIndex,java.lang.Comparable,167,21
org.jfree.data,DefaultKeyedValues2D,getRowIndex,java.lang.Comparable,170,21
org.jfree.data,DefaultKeyedValues2D,addValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",281,21
org.jfree.data,DefaultKeyedValues2D,addValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",282,21
org.jfree.data,DefaultKeyedValues2D,setValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",297,21
org.jfree.data,DefaultKeyedValues2D,setValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",299,21
org.jfree.data,DefaultKeyedValues2D,setValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",303,21
org.jfree.data,DefaultKeyedValues2D,setValue,"java.lang.Number,java.lang.Comparable,java.lang.Comparable",304,21
