file,method,line
ChangeLog,,1
ChangeLog,,2
ChangeLog,,3
ChangeLog,,4
ChangeLog,,5
source/org/jfree/chart/plot/CategoryPlot.java,,955
source/org/jfree/chart/plot/CategoryPlot.java,,956
source/org/jfree/chart/plot/CategoryPlot.java,,957
source/org/jfree/chart/plot/CategoryPlot.java,,958
source/org/jfree/chart/plot/CategoryPlot.java,,959
source/org/jfree/chart/plot/CategoryPlot.java,,960
source/org/jfree/chart/plot/CategoryPlot.java,,961
source/org/jfree/chart/plot/CategoryPlot.java,,962
source/org/jfree/chart/plot/CategoryPlot.java,,963
source/org/jfree/chart/plot/CategoryPlot.java,,964
source/org/jfree/chart/plot/CategoryPlot.java,,965
source/org/jfree/chart/plot/CategoryPlot.java,,966
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,967
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,968
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,969
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,970
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,971
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,972
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,973
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,974
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,975
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,976
source/org/jfree/chart/plot/CategoryPlot.java,getRangeAxisIndex,977
source/org/jfree/chart/plot/CategoryPlot.java,,978
