package,class,method,parameter,line,bug
com.alibaba.fastjson.parser,ParserConfig,getGlobalInstance,,91,82
com.alibaba.fastjson.util,IOUtils,firstIdentifier,char,372,82
com.alibaba.fastjson.util,IdentityHashMap,get,java.lang.Object,42,82
com.alibaba.fastjson.util,IdentityHashMap,get,java.lang.Object,43,82
com.alibaba.fastjson.util,IdentityHashMap,get,java.lang.Object,45,82
com.alibaba.fastjson.util,IdentityHashMap,get,java.lang.Object,46,82
com.alibaba.fastjson.util,IdentityHashMap,get,java.lang.Object,47,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int",82,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int,boolean",86,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int,boolean",88,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int,boolean",89,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int,boolean",90,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int,boolean",91,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int,boolean",92,82
com.alibaba.fastjson.parser,SymbolTable,addSymbol,"java.lang.String,int,int,int,boolean",93,82
com.alibaba.fastjson,JSON,JSON,,72,82
com.alibaba.fastjson,JSON,toString,,860,82
com.alibaba.fastjson,JSON,toJSONString,,864,82
com.alibaba.fastjson,JSON,toJSONString,,866,82
com.alibaba.fastjson,JSON,toJSONString,,867,82
com.alibaba.fastjson,JSON,toJSONString,,869,82
com.alibaba.fastjson.parser,Feature,config,"int,com.alibaba.fastjson.parser.Feature,boolean",156,82
com.alibaba.fastjson.parser,Feature,config,"int,com.alibaba.fastjson.parser.Feature,boolean",157,82
com.alibaba.fastjson.parser,Feature,config,"int,com.alibaba.fastjson.parser.Feature,boolean",162,82
com.alibaba.fastjson.serializer,SerializerFeature,isEnabled,"int,com.alibaba.fastjson.serializer.SerializerFeature",168,82
