file,method,line
source/org/jfree/chart/plot/XYPlot.java,getDataRange,4492
source/org/jfree/chart/plot/XYPlot.java,getDataRange,4493
source/org/jfree/chart/plot/XYPlot.java,getDataRange,4494
source/org/jfree/chart/plot/XYPlot.java,getDataRange,4495
source/org/jfree/chart/plot/XYPlot.java,getDataRange,4496
source/org/jfree/chart/plot/XYPlot.java,getDataRange,4497
source/org/jfree/chart/plot/XYPlot.java,getDataRange,4498
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,99
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1729
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1730
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1731
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1732
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1733
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1734
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1735
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1736
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1737
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,getAnnotations,1738
source/org/jfree/chart/renderer/xy/XYItemRenderer.java,,1739
