package,class,method,parameter,line,bug
org.jfree.data.general,DatasetUtils,iterateRangeBounds,org.jfree.data.xy.XYDataset,1072,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1090,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1091,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1092,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1095,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1097,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1098,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1099,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1100,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1101,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1102,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1103,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1104,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1105,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1106,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1108,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1109,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1110,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1112,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1113,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1114,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1118,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1149,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1150,23
org.jfree.data.general,DatasetUtils,iterateRangeBounds,"org.jfree.data.xy.XYDataset,boolean",1153,23
org.jfree.data.general,AbstractDataset,AbstractDataset,,102,23
org.jfree.data.general,AbstractDataset,AbstractDataset,,103,23
org.jfree.data.general,AbstractDataset,AbstractDataset,,104,23
org.jfree.data.general,AbstractDataset,AbstractDataset,,105,23
org.jfree.data.general,AbstractDataset,AbstractDataset,,106,23
org.jfree.data.general,AbstractDataset,fireDatasetChanged,,214,23
org.jfree.data.general,AbstractDataset,fireDatasetChanged,,215,23
org.jfree.data.general,AbstractDataset,fireDatasetChanged,,217,23
org.jfree.data.general,AbstractDataset,notifyListeners,org.jfree.data.general.DatasetChangeEvent,229,23
org.jfree.data.general,AbstractDataset,notifyListeners,org.jfree.data.general.DatasetChangeEvent,230,23
org.jfree.data.general,AbstractDataset,notifyListeners,org.jfree.data.general.DatasetChangeEvent,236,23
org.jfree.data.general,DatasetGroup,DatasetGroup,,65,23
org.jfree.data.general,DatasetGroup,DatasetGroup,,66,23
org.jfree.data.general,DatasetGroup,DatasetGroup,,67,23
org.jfree.chart.util,Args,nullNotPermitted,"java.lang.Object,java.lang.String",55,23
org.jfree.chart.util,Args,nullNotPermitted,"java.lang.Object,java.lang.String",58,23
org.jfree.data.general,DatasetChangeEvent,DatasetChangeEvent,"java.lang.Object,org.jfree.data.general.Dataset",71,23
org.jfree.data.general,DatasetChangeEvent,DatasetChangeEvent,"java.lang.Object,org.jfree.data.general.Dataset",72,23
org.jfree.data.general,DatasetChangeEvent,DatasetChangeEvent,"java.lang.Object,org.jfree.data.general.Dataset",73,23
org.jfree.data,Range,Range,"double,double",89,23
org.jfree.data,Range,Range,"double,double",90,23
org.jfree.data,Range,Range,"double,double",95,23
org.jfree.data,Range,Range,"double,double",96,23
org.jfree.data,Range,Range,"double,double",97,23
org.jfree.data,Range,getLowerBound,,105,23
org.jfree.data,Range,getUpperBound,,114,23
org.jfree.data.general,Series,Series,java.lang.Comparable,90,23
org.jfree.data.general,Series,Series,java.lang.Comparable,91,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",99,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",100,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",101,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",102,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",103,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",104,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",105,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",106,23
org.jfree.data.general,Series,Series,"java.lang.Comparable,java.lang.String",107,23
org.jfree.data.general,Series,addChangeListener,org.jfree.data.general.SeriesChangeListener,295,23
org.jfree.data.general,Series,addChangeListener,org.jfree.data.general.SeriesChangeListener,296,23
org.jfree.data.general,Series,fireSeriesChanged,,313,23
org.jfree.data.general,Series,fireSeriesChanged,,314,23
org.jfree.data.general,Series,fireSeriesChanged,,316,23
org.jfree.data.general,Series,notifyListeners,org.jfree.data.general.SeriesChangeEvent,326,23
org.jfree.data.general,Series,notifyListeners,org.jfree.data.general.SeriesChangeEvent,327,23
org.jfree.data.general,Series,notifyListeners,org.jfree.data.general.SeriesChangeEvent,328,23
org.jfree.data.general,Series,notifyListeners,org.jfree.data.general.SeriesChangeEvent,329,23
org.jfree.data.general,Series,notifyListeners,org.jfree.data.general.SeriesChangeEvent,334,23
org.jfree.data.general,SeriesChangeEvent,SeriesChangeEvent,java.lang.Object,61,23
org.jfree.data.general,SeriesChangeEvent,SeriesChangeEvent,java.lang.Object,62,23
org.jfree.data.general,AbstractSeriesDataset,AbstractSeriesDataset,,63,23
org.jfree.data.general,AbstractSeriesDataset,AbstractSeriesDataset,,64,23
org.jfree.data.general,AbstractSeriesDataset,seriesChanged,org.jfree.data.general.SeriesChangeEvent,114,23
org.jfree.data.general,AbstractSeriesDataset,seriesChanged,org.jfree.data.general.SeriesChangeEvent,115,23
org.jfree.data.xy,AbstractXYDataset,AbstractXYDataset,,53,23
org.jfree.data.xy,AbstractIntervalXYDataset,AbstractIntervalXYDataset,,51,23
org.jfree.data.xy,YIntervalSeriesCollection,YIntervalSeriesCollection,,73,23
org.jfree.data.xy,YIntervalSeriesCollection,YIntervalSeriesCollection,,74,23
org.jfree.data.xy,YIntervalSeriesCollection,YIntervalSeriesCollection,,75,23
org.jfree.data.xy,YIntervalSeriesCollection,addSeries,org.jfree.data.xy.YIntervalSeries,84,23
org.jfree.data.xy,YIntervalSeriesCollection,addSeries,org.jfree.data.xy.YIntervalSeries,85,23
org.jfree.data.xy,YIntervalSeriesCollection,addSeries,org.jfree.data.xy.YIntervalSeries,86,23
org.jfree.data.xy,YIntervalSeriesCollection,addSeries,org.jfree.data.xy.YIntervalSeries,87,23
org.jfree.data.xy,YIntervalSeriesCollection,addSeries,org.jfree.data.xy.YIntervalSeries,88,23
org.jfree.data.xy,YIntervalSeriesCollection,getSeriesCount,,97,23
org.jfree.data.xy,YIntervalSeriesCollection,getSeries,int,111,23
org.jfree.data.xy,YIntervalSeriesCollection,getSeries,int,114,23
org.jfree.data.xy,YIntervalSeriesCollection,getItemCount,int,147,23
org.jfree.data.xy,YIntervalSeriesCollection,getYValue,"int,int",175,23
org.jfree.data.xy,YIntervalSeriesCollection,getYValue,"int,int",176,23
org.jfree.data.xy,YIntervalSeriesCollection,getStartYValue,"int,int",190,23
org.jfree.data.xy,YIntervalSeriesCollection,getStartYValue,"int,int",191,23
org.jfree.data.xy,YIntervalSeriesCollection,getEndYValue,"int,int",205,23
org.jfree.data.xy,YIntervalSeriesCollection,getEndYValue,"int,int",206,23
org.jfree.data,ComparableObjectSeries,ComparableObjectSeries,"java.lang.Comparable,boolean,boolean",93,23
org.jfree.data,ComparableObjectSeries,ComparableObjectSeries,"java.lang.Comparable,boolean,boolean",62,23
org.jfree.data,ComparableObjectSeries,ComparableObjectSeries,"java.lang.Comparable,boolean,boolean",94,23
org.jfree.data,ComparableObjectSeries,ComparableObjectSeries,"java.lang.Comparable,boolean,boolean",95,23
org.jfree.data,ComparableObjectSeries,ComparableObjectSeries,"java.lang.Comparable,boolean,boolean",96,23
org.jfree.data,ComparableObjectSeries,ComparableObjectSeries,"java.lang.Comparable,boolean,boolean",97,23
org.jfree.data,ComparableObjectSeries,getItemCount,,127,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",212,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",213,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",214,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",215,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",216,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",237,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",249,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",252,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",253,23
org.jfree.data,ComparableObjectSeries,add,"org.jfree.data.ComparableObjectItem,boolean",255,23
org.jfree.data,ComparableObjectSeries,getDataItem,int,325,23
org.jfree.data.xy,YIntervalSeries,YIntervalSeries,java.lang.Comparable,66,23
org.jfree.data.xy,YIntervalSeries,YIntervalSeries,java.lang.Comparable,67,23
org.jfree.data.xy,YIntervalSeries,YIntervalSeries,"java.lang.Comparable,boolean,boolean",81,23
org.jfree.data.xy,YIntervalSeries,YIntervalSeries,"java.lang.Comparable,boolean,boolean",82,23
org.jfree.data.xy,YIntervalSeries,add,"double,double,double,double",94,23
org.jfree.data.xy,YIntervalSeries,add,"double,double,double,double",95,23
org.jfree.data.xy,YIntervalSeries,add,"org.jfree.data.xy.YIntervalDataItem,boolean",107,23
org.jfree.data.xy,YIntervalSeries,add,"org.jfree.data.xy.YIntervalDataItem,boolean",108,23
org.jfree.data.xy,YIntervalSeries,getYValue,int,130,23
org.jfree.data.xy,YIntervalSeries,getYValue,int,131,23
org.jfree.data.xy,YIntervalSeries,getYLowValue,int,145,23
org.jfree.data.xy,YIntervalSeries,getYLowValue,int,146,23
org.jfree.data.xy,YIntervalSeries,getYHighValue,int,160,23
org.jfree.data.xy,YIntervalSeries,getYHighValue,int,161,23
org.jfree.data.xy,YIntervalSeries,getDataItem,int,173,23
org.jfree.data,ComparableObjectItem,ComparableObjectItem,"java.lang.Comparable,java.lang.Object",67,23
org.jfree.data,ComparableObjectItem,ComparableObjectItem,"java.lang.Comparable,java.lang.Object",68,23
org.jfree.data,ComparableObjectItem,ComparableObjectItem,"java.lang.Comparable,java.lang.Object",69,23
org.jfree.data,ComparableObjectItem,ComparableObjectItem,"java.lang.Comparable,java.lang.Object",70,23
