file,method,line
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,82
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,83
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,84
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,85
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,87
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,88
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,89
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,90
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,91
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,92
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,93
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,94
src/main/java/org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,translate,95
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,,426
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,,427
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,testLang720,428
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,testLang720,429
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,testLang720,430
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,testLang720,431
src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,testLang720,432
