file,method,line
src/main/java/org/apache/commons/math/complex/Complex.java,,81
src/main/java/org/apache/commons/math/complex/Complex.java,,82
src/main/java/org/apache/commons/math/complex/Complex.java,Complex,106
src/main/java/org/apache/commons/math/complex/Complex.java,,228
src/main/java/org/apache/commons/math/complex/Complex.java,,229
src/main/java/org/apache/commons/math/complex/Complex.java,,230
src/main/java/org/apache/commons/math/complex/Complex.java,,231
src/main/java/org/apache/commons/math/complex/Complex.java,divide,258
src/main/java/org/apache/commons/math/complex/Complex.java,divide,259
src/main/java/org/apache/commons/math/complex/Complex.java,divide,266
src/main/java/org/apache/commons/math/complex/Complex.java,divide,267
src/main/java/org/apache/commons/math/complex/Complex.java,divide,268
src/main/java/org/apache/commons/math/complex/Complex.java,divide,295
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testDivideZero,232
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testDivideZero,233
src/test/java/org/apache/commons/math/complex/ComplexTest.java,,234
src/test/java/org/apache/commons/math/complex/ComplexTest.java,,235
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testDivideZeroZero,236
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testDivideZeroZero,237
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testDivideZeroZero,238
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testScalarMultiplyInf,359
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testScalarMultiplyInf,365
src/test/java/org/apache/commons/math/complex/ComplexTest.java,,574
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testAtanI,575
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testAtanI,576
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testAtanI,577
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testAtanI,578
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testAtanI,579
src/test/java/org/apache/commons/math/complex/ComplexTest.java,testAtanI,580
src/test/java/org/apache/commons/math/complex/ComplexTest.java,,581
