package,class,method,parameter,line,bug
org.jfree.chart.util,Args,nullNotPermitted,"java.lang.Object,java.lang.String",55,6
org.jfree.chart.util,Args,nullNotPermitted,"java.lang.Object,java.lang.String",58,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"double,double,double,double",84,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"double,double,double,double",85,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",98,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",99,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",102,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",103,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",104,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",105,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",106,6
org.jfree.chart.ui,RectangleInsets,RectangleInsets,"org.jfree.chart.util.UnitType,double,double,double,double",107,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,164,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,167,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,170,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,171,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,174,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,177,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,180,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,183,6
org.jfree.chart.ui,RectangleInsets,equals,java.lang.Object,186,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,,149,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,,155,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",196,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",198,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",199,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",200,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",201,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",202,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",203,6
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",204,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,353,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,356,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,359,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,360,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,363,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,366,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,370,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,373,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,376,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,379,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,383,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,386,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,389,6
org.jfree.chart.plot,DefaultDrawingSupplier,equals,java.lang.Object,392,6
org.jfree.chart.plot,DefaultDrawingSupplier,equalShapes,"java.awt.Shape[],java.awt.Shape[]",404,6
org.jfree.chart.plot,DefaultDrawingSupplier,equalShapes,"java.awt.Shape[],java.awt.Shape[]",407,6
org.jfree.chart.plot,DefaultDrawingSupplier,equalShapes,"java.awt.Shape[],java.awt.Shape[]",410,6
org.jfree.chart.plot,DefaultDrawingSupplier,equalShapes,"java.awt.Shape[],java.awt.Shape[]",413,6
org.jfree.chart.plot,DefaultDrawingSupplier,equalShapes,"java.awt.Shape[],java.awt.Shape[]",414,6
org.jfree.chart.plot,DefaultDrawingSupplier,equalShapes,"java.awt.Shape[],java.awt.Shape[]",418,6
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,java.lang.Object,69,6
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,java.lang.Object,70,6
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",93,6
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",94,6
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",95,6
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",96,6
org.jfree.chart.plot,Plot,Plot,,226,6
org.jfree.chart.plot,Plot,Plot,,197,6
org.jfree.chart.plot,Plot,Plot,,200,6
org.jfree.chart.plot,Plot,Plot,,227,6
org.jfree.chart.plot,Plot,Plot,,228,6
org.jfree.chart.plot,Plot,Plot,,229,6
org.jfree.chart.plot,Plot,Plot,,230,6
org.jfree.chart.plot,Plot,Plot,,231,6
org.jfree.chart.plot,Plot,Plot,,232,6
org.jfree.chart.plot,Plot,Plot,,233,6
org.jfree.chart.plot,Plot,Plot,,234,6
org.jfree.chart.plot,Plot,Plot,,235,6
org.jfree.chart.plot,Plot,Plot,,236,6
org.jfree.chart.plot,Plot,Plot,,238,6
org.jfree.chart.plot,Plot,Plot,,239,6
org.jfree.chart.plot,Plot,Plot,,240,6
org.jfree.chart.plot,Plot,Plot,,242,6
org.jfree.chart.plot,Plot,Plot,,244,6
org.jfree.chart.plot,Plot,Plot,,245,6
org.jfree.chart.plot,Plot,Plot,,246,6
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,926,6
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,929,6
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,930,6
org.jfree.chart.plot,Plot,notifyListeners,org.jfree.chart.event.PlotChangeEvent,935,6
org.jfree.chart.plot,Plot,fireChangeEvent,,943,6
org.jfree.chart.plot,Plot,fireChangeEvent,,944,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1269,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1272,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1275,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1276,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1279,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1284,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1288,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1291,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1294,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1297,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1300,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1303,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1307,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1310,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1313,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1316,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1319,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1322,6
org.jfree.chart.plot,Plot,equals,java.lang.Object,1325,6
org.jfree.chart.event,PlotChangeEvent,PlotChangeEvent,org.jfree.chart.plot.Plot,64,6
org.jfree.chart.event,PlotChangeEvent,PlotChangeEvent,org.jfree.chart.plot.Plot,65,6
org.jfree.chart.event,PlotChangeEvent,PlotChangeEvent,org.jfree.chart.plot.Plot,66,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",97,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",100,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",101,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",103,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",106,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",107,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",109,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Shape,java.awt.Shape",114,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.geom.Ellipse2D,java.awt.geom.Ellipse2D",153,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.geom.Ellipse2D,java.awt.geom.Ellipse2D",156,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.geom.Ellipse2D,java.awt.geom.Ellipse2D",159,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.geom.Ellipse2D,java.awt.geom.Ellipse2D",162,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Polygon,java.awt.Polygon",206,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Polygon,java.awt.Polygon",209,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Polygon,java.awt.Polygon",212,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Polygon,java.awt.Polygon",215,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Polygon,java.awt.Polygon",218,6
org.jfree.chart.util,ShapeUtils,equal,"java.awt.Polygon,java.awt.Polygon",221,6
org.jfree.chart.util,ObjectUtils,equal,"java.lang.Object,java.lang.Object",55,6
org.jfree.chart.util,ObjectUtils,equal,"java.lang.Object,java.lang.Object",56,6
org.jfree.chart.util,ObjectUtils,equal,"java.lang.Object,java.lang.Object",58,6
org.jfree.chart.util,ObjectUtils,equal,"java.lang.Object,java.lang.Object",59,6
