package,class,method,parameter,line,bug
com.alibaba.fastjson.parser,ParserConfig,getGlobalInstance,,91,78
com.alibaba.fastjson.util,IOUtils,firstIdentifier,char,372,78
com.alibaba.fastjson.parser,Feature,config,"int,com.alibaba.fastjson.parser.Feature,boolean",156,78
com.alibaba.fastjson.parser,Feature,config,"int,com.alibaba.fastjson.parser.Feature,boolean",157,78
com.alibaba.fastjson.parser,Feature,config,"int,com.alibaba.fastjson.parser.Feature,boolean",162,78
com.alibaba.fastjson.util,TypeUtils,isNumber,java.lang.String,565,78
com.alibaba.fastjson.util,TypeUtils,isNumber,java.lang.String,566,78
com.alibaba.fastjson.util,TypeUtils,isNumber,java.lang.String,567,78
com.alibaba.fastjson.util,TypeUtils,isNumber,java.lang.String,571,78
com.alibaba.fastjson.util,TypeUtils,isNumber,java.lang.String,575,78
com.alibaba.fastjson.util,TypeUtils,fnv1a_64,java.lang.String,2410,78
com.alibaba.fastjson.util,TypeUtils,fnv1a_64,java.lang.String,2411,78
com.alibaba.fastjson.util,TypeUtils,fnv1a_64,java.lang.String,2412,78
com.alibaba.fastjson.util,TypeUtils,fnv1a_64,java.lang.String,2413,78
com.alibaba.fastjson.util,TypeUtils,fnv1a_64,java.lang.String,2414,78
com.alibaba.fastjson.util,TypeUtils,fnv1a_64,java.lang.String,2416,78
com.alibaba.fastjson.serializer,SerializeConfig,getGlobalInstance,,260,78
com.alibaba.fastjson.parser,DefaultJSONParser,DefaultJSONParser,"java.lang.String,com.alibaba.fastjson.parser.ParserConfig,int",133,78
com.alibaba.fastjson.parser,DefaultJSONParser,DefaultJSONParser,"java.lang.String,com.alibaba.fastjson.parser.ParserConfig,int",134,78
com.alibaba.fastjson.parser,DefaultJSONParser,DefaultJSONParser,"java.lang.Object,com.alibaba.fastjson.parser.JSONLexer,com.alibaba.fastjson.parser.ParserConfig",148,78
com.alibaba.fastjson.parser,DefaultJSONParser,DefaultJSONParser,"java.lang.Object,com.alibaba.fastjson.parser.JSONLexer,com.alibaba.fastjson.parser.ParserConfig",48,78
com.alibaba.fastjson.parser,DefaultJSONParser,DefaultJSONParser,"java.lang.Object,com.alibaba.fastjson.parser.JSONLexer,com.alibaba.fastjson.parser.ParserConfig",56,78
com.alibaba.fastjson.parser,DefaultJSONParser,DefaultJSONParser,"java.lang.Object,com.alibaba.fastjson.parser.JSONLexer,com.alibaba.fastjson.parser.ParserConfig",64,78
